,id,title,sentence,title_sentence
42,AC-B-00042,콘크리트 타설작업 중 거푸집동바리 및 데크플레이트 붕괴,2019.7.30.(화) 경남 김해시 소재 ○○초등학교 신축공사 현장 지상2층 바 닥슬래브 콘크리트 타설작업 진행중 상부하중을 견디지 못하고 거푸집동바리 (V5) 및 데크플레이트가 붕괴되어 3명 부상,"콘크리트 타설작업 중 거푸집동바리 및 데크플레이트 붕괴,2019.7.30.(화) 경남 김해시 소재 ○○초등학교 신축공사 현장 지상2층 바 닥슬래브 콘크리트 타설작업 진행중 상부하중을 견디지 못하고 거푸집동바리 (V5) 및 데크플레이트가 붕괴되어 3명 부상"
43,AC-B-00043,콘크리트 타설작업 중 시스템동바리 및 데크플레이트 붕괴,2019.6.26.(수) 경기 화성시 소재 ○○타워 신축공사 현장 지상1층 바닥슬 래브 콘크리트 타설작업 진행중 상부하중을 견디지 못하고 시스템동바리 및 데크플레이트가 붕괴되어 4명 부상,"콘크리트 타설작업 중 시스템동바리 및 데크플레이트 붕괴,2019.6.26.(수) 경기 화성시 소재 ○○타워 신축공사 현장 지상1층 바닥슬 래브 콘크리트 타설작업 진행중 상부하중을 견디지 못하고 시스템동바리 및 데크플레이트가 붕괴되어 4명 부상"
44,AC-B-00044,콘크리트 타설작업 중 잭서포트 및 데크플레이트 붕괴,2019.6.25.(화) 경남 창원시 소재 물류센터 신축공사 현장 지상3층 바닥슬 래브 콘크리트 타설작업 진행중 상부하중을 견디지 못하고 NRC보를 지지하고 있던 잭서포트(H=10.5m) 및 데크플레이트가 붕괴되어 5명 부상,"콘크리트 타설작업 중 잭서포트 및 데크플레이트 붕괴,2019.6.25.(화) 경남 창원시 소재 물류센터 신축공사 현장 지상3층 바닥슬 래브 콘크리트 타설작업 진행중 상부하중을 견디지 못하고 NRC보를 지지하고 있던 잭서포트(H=10.5m) 및 데크플레이트가 붕괴되어 5명 부상"
45,AC-B-00045,콘크리트 타설작업 중 데크플레이트 붕괴,2019.3.18.(월) 경북 안동시 소재 ○○타운 건설공사 현장 크레인조정실 바닥슬래브(캔틸레버 구조물) 콘크리트 타설작업 진행중 데크플레이트를 지 지하고 있던 목재각재가 상부하중을 견디지 못하고 철근콘크리드 보 측면에 서 이탈되면서 슬래브(2번 스팬)가 붕괴되어 3명 사망,"콘크리트 타설작업 중 데크플레이트 붕괴,2019.3.18.(월) 경북 안동시 소재 ○○타운 건설공사 현장 크레인조정실 바닥슬래브(캔틸레버 구조물) 콘크리트 타설작업 진행중 데크플레이트를 지 지하고 있던 목재각재가 상부하중을 견디지 못하고 철근콘크리드 보 측면에 서 이탈되면서 슬래브(2번 스팬)가 붕괴되어 3명 사망"
46,AC-B-00046,저수조 도장공사 중 화재,2019.05.17.(금) 10시경 서울 성동구 소재 ㈜○○ 사옥 신축공사 현장 지하2층 소화저수조 내부 방수공사 작업중 에폭시 희석제 증기가 점화되어 화재가 발생하여 보수공사 작업 중이던 근로자 2명이 화상으로 사망,"저수조 도장공사 중 화재,2019.05.17.(금) 10시경 서울 성동구 소재 ㈜○○ 사옥 신축공사 현장 지하2층 소화저수조 내부 방수공사 작업중 에폭시 희석제 증기가 점화되어 화재가 발생하여 보수공사 작업 중이던 근로자 2명이 화상으로 사망"
47,AC-B-00047,절토사면 보호용 PC판넬 설치작업 중 깔림,2019. 6. 3.(월) 강원도 횡성군 소재 ○○도로 확장공사 현장에서 작업자 6명이 절토사면 보호용 PC판넬 설치작업을 진행하던 중 PC판넬이 전도되면서 재해자 1명은 PC판넬에 깔려 병원에서 치료 중 사망하고 동료 작업자 1명은 전도되는 PC판넬을 잡으려다 부상한 재해임.,"절토사면 보호용 PC판넬 설치작업 중 깔림,2019. 6. 3.(월) 강원도 횡성군 소재 ○○도로 확장공사 현장에서 작업자 6명이 절토사면 보호용 PC판넬 설치작업을 진행하던 중 PC판넬이 전도되면서 재해자 1명은 PC판넬에 깔려 병원에서 치료 중 사망하고 동료 작업자 1명은 전도되는 PC판넬을 잡으려다 부상한 재해임."
48,AC-B-00048,비계해체를 위해 수직이동 중 추락,2019. 6. 19.(수) 서울 강동구 소재 ○○근생 및 공동주택 신축현장에서 비계공인 재해자가 외부비계 해체작업을 위해 비계 상부로 이동하던 중 몸의 중심을 잃고 약 12.0m아래 지면으로 떨어져 사망한 재해임.,"비계해체를 위해 수직이동 중 추락,2019. 6. 19.(수) 서울 강동구 소재 ○○근생 및 공동주택 신축현장에서 비계공인 재해자가 외부비계 해체작업을 위해 비계 상부로 이동하던 중 몸의 중심을 잃고 약 12.0m아래 지면으로 떨어져 사망한 재해임."
49,AC-B-00049,공장지붕 해체 중 선라이트 밟는 순간 파손ㆍ추락,2019. 4. 15.(월) 경북 구미 소재 공장 철거공사 현장에서 해체공인 재해자가 경사지붕 상부에서 판넬 해체작업 중 선라이트(Sunlight) 밟는 순간 파단 되면서 약 10.4m 아래 콘크리트 바닥으로 추락하여 사망한 재해임.,"공장지붕 해체 중 선라이트 밟는 순간 파손ㆍ추락,2019. 4. 15.(월) 경북 구미 소재 공장 철거공사 현장에서 해체공인 재해자가 경사지붕 상부에서 판넬 해체작업 중 선라이트(Sunlight) 밟는 순간 파단 되면서 약 10.4m 아래 콘크리트 바닥으로 추락하여 사망한 재해임."
50,AC-B-00050,고소작업대 위에서 전선 인입 중 난간과 구조물 사이에 끼임,2019. 5. 7.(화) 부산 강서구 소재 ○○하수처리시설 공사현장에서 전기공인 재해자가 고소작업대에 탑승하여 천장 전선관 내 전선인입작업을 진행하던 중 고소작업대가 과상승하면서 재해자가 고소작업대의 난간과 천장구조물 사이에 끼여 사망한 재해임.,"고소작업대 위에서 전선 인입 중 난간과 구조물 사이에 끼임,2019. 5. 7.(화) 부산 강서구 소재 ○○하수처리시설 공사현장에서 전기공인 재해자가 고소작업대에 탑승하여 천장 전선관 내 전선인입작업을 진행하던 중 고소작업대가 과상승하면서 재해자가 고소작업대의 난간과 천장구조물 사이에 끼여 사망한 재해임."
51,AC-B-00051,콘크리트 타설 중 데크플레이트 받침부 붕괴,2019. 3. 18.(월) 경북 안동 소재 폐기물 처리시설 건설공사 현장에서 바닥슬래브* 콘크리트 타설작업 중 데크플레이트(Deckplate)를 지지하고 있던 목재각재(4×5cm)가 슬래브 하중 및 작업하중을 견디지 못하고 철근콘크리트 보 측면에서 이탈되면서 바닥슬래브가 붕괴되어 콘크리트 공 3명이 약 24m 아래 지상으로 추락,"콘크리트 타설 중 데크플레이트 받침부 붕괴,2019. 3. 18.(월) 경북 안동 소재 폐기물 처리시설 건설공사 현장에서 바닥슬래브* 콘크리트 타설작업 중 데크플레이트(Deckplate)를 지지하고 있던 목재각재(4×5cm)가 슬래브 하중 및 작업하중을 견디지 못하고 철근콘크리트 보 측면에서 이탈되면서 바닥슬래브가 붕괴되어 콘크리트 공 3명이 약 24m 아래 지상으로 추락"
52,AC-B-00052,갱폼 용단작업 중 발생된 불티에 의한 화재,"2019.02.27일(수) 충남 금산군 소재 아파트 신축공사 현장 옥상에서 갱폼의 수평부재 용단작업 중 발생된 불티에 의해 1층에 놓여 있던 부직포에 화재가 발생하여 대피 하던 작업자 중 화상을 입어 1명 사망, 2명 부상","갱폼 용단작업 중 발생된 불티에 의한 화재,2019.02.27일(수) 충남 금산군 소재 아파트 신축공사 현장 옥상에서 갱폼의 수평부재 용단작업 중 발생된 불티에 의해 1층에 놓여 있던 부직포에 화재가 발생하여 대피 하던 작업자 중 화상을 입어 1명 사망, 2명 부상"
53,AC-B-00053,타워크레인 텔레스코핑 작업 중 상부구조물 떨어짐(사망1명),"‘14. 9. 20.(토) 15:40경 서울시 강남구 논현동 소재 OO빌딩 신축공사 현장에서 타워크레인 임대업체 소속 근로자 3명이 건물 전면에 설치된 Luffing Crane 텔레스코핑 작업(길이 5m인 Mast 1본 설치 후 상부 구조물 Climbing) 중 하부 Cage(Climbing Frame)를 불안전한 상태로 지지하고 있던 핀이 Mast에서 이탈하는 순간 L/C 상부 구조물(Boom, Main Frame, Cage 등) 전체가 7.4m 아래 지상 6층 Wall Tie로 떨어져 걸리면서 상ㆍ하부 Cage에 설치된 발판 상에 있던 피재자 2명이 상부 구조물이 떨어지는 충격에 의해 뒤틀리고 꺾이는 등 심하게 손상된 발판, 난간 등에 끼여 1명 사망, 1명 부상당한 재해로 추정됨","타워크레인 텔레스코핑 작업 중 상부구조물 떨어짐(사망1명),‘14. 9. 20.(토) 15:40경 서울시 강남구 논현동 소재 OO빌딩 신축공사 현장에서 타워크레인 임대업체 소속 근로자 3명이 건물 전면에 설치된 Luffing Crane 텔레스코핑 작업(길이 5m인 Mast 1본 설치 후 상부 구조물 Climbing) 중 하부 Cage(Climbing Frame)를 불안전한 상태로 지지하고 있던 핀이 Mast에서 이탈하는 순간 L/C 상부 구조물(Boom, Main Frame, Cage 등) 전체가 7.4m 아래 지상 6층 Wall Tie로 떨어져 걸리면서 상ㆍ하부 Cage에 설치된 발판 상에 있던 피재자 2명이 상부 구조물이 떨어지는 충격에 의해 뒤틀리고 꺾이는 등 심하게 손상된 발판, 난간 등에 끼여 1명 사망, 1명 부상당한 재해로 추정됨"
54,AC-B-00054,터널 장약작업 중 암반이 무너지며 매몰(사망2명),"2014.09.13(토) 18:50분경 경북 구미시 도개면 소재 ○○건설 ○○-○○고속도로 민간투자사업 3공구 ○○터널 ○○방향 234m 굴진 지점(STA.6+676.0)에서 협력업체 소속 터널보조공인 피재자(28세, 남, 태국/33세, 남, 태국)가 장약작업 중 막장면 하부에서 도화선, 작업도구 등을 정리하던 중 막장면 우측 상부 약 2.8m 높이에서 암반이 무너져 떨어지면서(약 4.5㎥) 피재자를 덮쳐 매몰되어 2명이 사망한 재해임","터널 장약작업 중 암반이 무너지며 매몰(사망2명),2014.09.13(토) 18:50분경 경북 구미시 도개면 소재 ○○건설 ○○-○○고속도로 민간투자사업 3공구 ○○터널 ○○방향 234m 굴진 지점(STA.6+676.0)에서 협력업체 소속 터널보조공인 피재자(28세, 남, 태국/33세, 남, 태국)가 장약작업 중 막장면 하부에서 도화선, 작업도구 등을 정리하던 중 막장면 우측 상부 약 2.8m 높이에서 암반이 무너져 떨어지면서(약 4.5㎥) 피재자를 덮쳐 매몰되어 2명이 사망한 재해임"
55,AC-B-00055,시스템동바리 해체작업 중 떨어짐(사망1명),2014.08.20(수) 07:50분경 경북 구미시 도개면 소재 00~00간 고속국도 건설 2공구현장에서 형틀목공이 교량 하부에 설치된 시스템 동바리 해체작업 중 시스템 동바리 상에서 떨어져(h=4m) 이송 후 치료 중 2014.08.23(토) 15:20경 사망한 재해,"시스템동바리 해체작업 중 떨어짐(사망1명),2014.08.20(수) 07:50분경 경북 구미시 도개면 소재 00~00간 고속국도 건설 2공구현장에서 형틀목공이 교량 하부에 설치된 시스템 동바리 해체작업 중 시스템 동바리 상에서 떨어져(h=4m) 이송 후 치료 중 2014.08.23(토) 15:20경 사망한 재해"
56,AC-B-00056,라이닝거푸집 이동설치 작업 중 감전(사망1명),2014년 8월 5일 14:30분경 경상북도 경주시 소재 00건설(주)/00-00간 복선전철 0공구 노반신설 현장에서 재해자가 터널 라이닝거푸집 이동 설치작업 중 절연피복이 손상된 주전원선(3상 380V)의 충전부에 접촉되어 있는 유로폼을 손으로 잡는 순간 감전되어 병원으로 이송 가료 중 사망한 재해,"라이닝거푸집 이동설치 작업 중 감전(사망1명),2014년 8월 5일 14:30분경 경상북도 경주시 소재 00건설(주)/00-00간 복선전철 0공구 노반신설 현장에서 재해자가 터널 라이닝거푸집 이동 설치작업 중 절연피복이 손상된 주전원선(3상 380V)의 충전부에 접촉되어 있는 유로폼을 손으로 잡는 순간 감전되어 병원으로 이송 가료 중 사망한 재해"
57,AC-B-00057,철골 설치작업 중 떨어짐(사망1명),"2014. 07. 25(금) 10:30경 경남 통영시 도산면 소재 oo종합건설㈜가 시공하는 oo산업공장 신축공사 현장에서 철골공인 재해자(39세, 남)가 철골 지붕 메인 거더(지붕 트러스) 상부에서 퍼린(Purlin, C-형)시공을 위해 작업준비중 몸의 중심을 잃고 지상으로 떨어져(높이≒11m) 인근병원으로 후송ㆍ치료중 2014.07.31(목) 04:00경에 사망함","철골 설치작업 중 떨어짐(사망1명),2014. 07. 25(금) 10:30경 경남 통영시 도산면 소재 oo종합건설㈜가 시공하는 oo산업공장 신축공사 현장에서 철골공인 재해자(39세, 남)가 철골 지붕 메인 거더(지붕 트러스) 상부에서 퍼린(Purlin, C-형)시공을 위해 작업준비중 몸의 중심을 잃고 지상으로 떨어져(높이≒11m) 인근병원으로 후송ㆍ치료중 2014.07.31(목) 04:00경에 사망함"
58,AC-B-00058,철도터널 보강작업 준비 중 열차에 충돌(사망2명),"2014년 7월 12일(토) 00:40분경 충북 영동군 ○○면 ○○리 소재 ○○종합건설(주)에서 시공 중인 ○○선 ○○-○○간 ○○터널(상) 보수보강 기타공사 현장에서 협력업체인 (주)○○ 소속 피재자 2명(남, 미장공)이 ○○터널(상) 내부 보수보강공사 관련 미장작업을 위하여 터널입구 상행선과 하행선 사이 공사자재 야적장소로 이동하던 중 터널입구 50m 전방에서 운행 중인 화물열차에 충돌하여 사망한 것으로 추정","철도터널 보강작업 준비 중 열차에 충돌(사망2명),2014년 7월 12일(토) 00:40분경 충북 영동군 ○○면 ○○리 소재 ○○종합건설(주)에서 시공 중인 ○○선 ○○-○○간 ○○터널(상) 보수보강 기타공사 현장에서 협력업체인 (주)○○ 소속 피재자 2명(남, 미장공)이 ○○터널(상) 내부 보수보강공사 관련 미장작업을 위하여 터널입구 상행선과 하행선 사이 공사자재 야적장소로 이동하던 중 터널입구 50m 전방에서 운행 중인 화물열차에 충돌하여 사망한 것으로 추정"
